MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367591810,2024-01-01T00:00:04,29.72744,-95.22324,0,38.6,358,VALOR,IMO101249556,WDG9853,31,0,209,18,3.1,52,A
367597240,2024-01-01T00:01:11,40.62978,-74.07245,0,323.9,511,FDNY FIRE FIGHTER II,,WDH2405,51,5,44,12,0,51,A
368032120,2024-01-01T00:00:03,30.08791,-93.29333,3.4,308,306,LESTER FULFER,IMO1278758,WDK2068,57,12,207,18,2.9,57,A
338488891,2024-01-01T00:00:29,33.72436,-118.28145,0,360,511,KALAE,IMO0000000,,36,,12,5,,,B
368023230,2024-01-01T00:00:17,29.28357,-88.75156,0.1,119.3,511,MS.EMILY,IMO999975000,WDJ9153,29,0,37,0,0,29,A
367747120,2024-01-01T00:00:36,30.37692,-91.22723,0,217.9,37,CLARENCE NIXON,,WDI9282,52,5,27,12,2.5,52,A
319597000,2024-01-01T00:00:31,27.45781,-80.32491,0,291.7,511,C STAR,IMO1008798,ZCPC2,37,5,60,10,3.5,37,A
367799260,2024-01-01T00:00:09,29.77406,-95.10147,0,360,511,JANE L,,WDJ6586,31,0,97,26,9,99,A
368338420,2024-01-01T00:00:32,47.63433,-122.33906,0,360,511,ALWAYS SUNNY,IMO0000000,WDP2661,37,,14,4,,,B
366916420,2024-01-01T00:00:09,29.58991,-90.6432,7.1,121.3,511,SIDNEY V,,WDB6019,52,0,23,8,3,52,A
368048590,2024-01-01T00:00:35,47.65097,-122.31517,0,58.1,511,WET TUSH,IMO0000000,WDK3774,37,,21,5,,,B
367352890,2024-01-01T00:00:10,40.80044,-73.89506,0,296.6,511,SMITH PREDATOR,IMO9518775,WDE4416,31,0,29,10,4,31,A
311000427,2024-01-01T00:00:37,36.87951,-76.32637,0,116.9,276,BTG MATTERHORN,IMO9731822,C6CB7,70,5,229,32,11.6,70,A
367404860,2024-01-01T00:00:51,33.9833,-118.45594,0.1,274.1,511,FANTASEA ONE,,WCZ2107,69,0,27,10,2.9,69,A
367637210,2024-01-01T00:00:12,29.81366,-93.34642,0,285.5,511,MARILYN M,IMO8998148,WDH6367,60,0,45,9,3,60,A
367015620,2024-01-01T00:00:26,32.72728,-117.20689,0,262.2,261,ALMOST THERE,,WDC3874,37,5,28,7,2.1,37,A
368555000,2024-01-01T00:01:01,47.6313,-122.38367,0,15.3,511,ARCTIC STORM,IMO8720113,WTQ5896,30,0,101,14,7,30,A
368127980,2024-01-01T00:00:24,26.0822,-80.1163,0,262.5,511,EILEEN MCALLISTER,IMO9903592,WDL4089,52,0,28,10,5.3,52,A
368234460,2024-01-01T00:00:56,29.91626,-93.88862,0,59,511,JAMES K,IMO1320811,WDM7482,52,5,24,10,3.3,57,A
366772990,2024-01-01T00:01:04,47.81027,-122.4049,15.7,237.1,235,WSF KALEETAN,IMO8835346,WY2512,60,0,116,23,5.6,60,A
367099640,2024-01-01T00:01:11,35.08991,-90.10738,0,286.2,511,GENERAL,IMO1268556,WTK9405,31,12,16,6,2.4,31,A
367023480,2024-01-01T00:00:14,39.80927,-75.41521,0,23.6,511,NANTICOKE,IMO8987163,WDC4353,52,5,29,10,0,52,A
368078690,2024-01-01T00:00:07,29.90598,-90.10486,0,174.8,261,CROCKETT,IMO1292803,WDK6848,57,12,119,34,2.8,57,A
367293000,2024-01-01T00:00:22,28.41497,-80.62198,0,75,511,CG VIGILANT,,NHIC,55,0,64,9,4,55,A
367007770,2024-01-01T00:00:08,29.15276,-89.34447,0,253.1,511,LADY JOSIE,,WDC3433,52,0,20,10,2.2,52,A
338433636,2024-01-01T00:01:08,27.96627,-82.80493,0,0,511,DOG ON IT,IMO0000000,WCN6648,37,,14,4,,,B
367711840,2024-01-01T00:00:09,30.10174,-93.30547,0.2,321.4,132,JEFF KINDL,,WDI5759,31,12,271,22,3.1,57,A
366995840,2024-01-01T00:00:24,29.79275,-95.06602,0,273.6,511,BIG AL,IMO100599084,WDC2635,52,5,20,8,2.6,52,A
368089380,2024-01-01T00:00:11,25.68633,-80.26201,0,360,511,POLAR BEAR,IMO0000000,WDK7946,37,,30,8,,,B
257107350,2024-01-01T00:00:46,29.74719,-95.09813,0,51.4,139,BOW PERSISTENT,IMO9866782,LAKQ8,82,5,183,28,8.3,82,A
368088240,2024-01-01T00:00:37,29.76039,-94.91627,0,36.8,511,ROY DEVALL,,WDK7830,52,5,19,9,0,52,A
538009071,2024-01-01T00:01:01,30.43331,-91.20064,0,26.5,6,ROMY,IMO9890862,V7A4272,70,5,180,30,10.6,70,A
368061780,2024-01-01T00:00:12,18.28512,-65.63386,0,360,511,TROPICAL ESCAPE,IMO0000000,WDK5107,60,,28,8,,,B
319063200,2024-01-01T00:00:42,18.33498,-64.92119,0,106.2,300,D'NATALIN IV,IMO9683154,ZGDX3,37,5,48,8,2.6,37,A
367463740,2024-01-01T00:01:02,41.66263,-87.57697,0,281.3,283,SPARTAN,IMO7047461,WDF5483,52,5,33,10,4.3,52,A
367061930,2024-01-01T00:01:00,46.20026,-123.38583,0,310.9,511,TEBENKOF,IMO7309273,WCY2888,30,15,23,7,0,30,A
368052910,2024-01-01T00:01:16,29.71067,-90.16649,4.3,37.6,511,LIL' EMI,,WDK4206,31,15,17,7,3.5,31,A
367007770,2024-01-01T00:01:17,29.15276,-89.34448,0,271.1,511,LADY JOSIE,,WDC3433,52,0,20,10,2.2,52,A
367702530,2024-01-01T00:01:01,30.01187,-90.73532,1.8,264,262,SAFETY SPIRIT,,WDI4836,31,0,21,9,3,31,A
367666190,2024-01-01T00:01:24,47.65763,-122.3824,0,225,174,BEAUTY BAY,IMO8852758,WDH9254,30,7,41,13,3.2,30,A
367492110,2024-01-01T00:01:02,29.58882,-93.91588,0.1,319.5,144,ODYSSEA TITAN,IMO9399064,WDF8168,70,0,61,17,3.3,70,A
367056642,2024-01-01T00:00:13,40.10206,-74.03895,0,296.3,511,NAVIGATOR,IMO0000000,WDC6460,30,,14,5,,,B
538009654,2024-01-01T00:00:29,39.27589,-76.59458,0,222.8,62,CLIPPER CLYDE,IMO9455911,V7A5002,70,5,177,27,6.7,70,A
367606000,2024-01-01T00:00:52,29.68073,-95.00314,0,42.4,81,MAERSK IOWA,IMO9298686,KABL,79,5,292,32,12.2,79,A
368074180,2024-01-01T00:00:38,29.98188,-90.40338,0,231,511,CHARLES REID PERRY,IMO1001243637,WDK6402,52,5,293,33,2.8,52,A
338173854,2024-01-01T00:00:15,47.64329,-122.2328,0,339,511,SYSTOLE,IMO0000000,WCU8525,37,,18,6,,,B
367476840,2024-01-01T00:01:07,29.9146,-89.9728,0,360,52,BEA SONIER,,WDF6688,31,0,205,18,3,57,A
366892730,2024-01-01T00:01:09,35.18987,-75.78042,0,360,511,W STANFORD WHITE,IMO8986428,WDB3916,60,0,51,13,3.2,60,A
368225360,2024-01-01T00:00:09,47.62814,-122.39452,0,360,511,SV BRIOCHE,IMO0000000,WDM6455,36,,12,4,,,B
368122650,2024-01-01T00:01:10,29.76378,-91.17793,5.9,179.1,176,CSS SHENANDOAH,,WDL3541,57,12,253,14,3,57,A
356963000,2024-01-01T00:01:01,40.51232,-73.6733,0,191,304,BALSA 89,IMO9616046,3EWN6,70,1,107,19,6.7,70,A
367010190,2024-01-01T00:01:07,40.76235,-74.00345,0,360,511,ATLANTIS,IMO8990990,WDC3559,60,0,44,11,2,99,A
368004560,2024-01-01T00:01:11,29.48596,-89.6958,6.2,324.9,511,KERRI ANN,,WDK9538,30,0,21,8,0,90,A
232039677,2024-01-01T00:00:16,18.45958,-66.09347,0.3,360,41,CALMER WATERS,IMO0000000,MKOL5,36,,0,0,,,B
367323230,2024-01-01T00:00:10,27.83951,-97.08299,3,79.8,79,CAPT JACK HIGMAN,,WDE2304,31,12,114,34,3.1,57,A
366921080,2024-01-01T00:01:15,29.95568,-90.04307,0,228.4,511,MIRIAM W COOPER,,WDB6267,52,0,32,8,4,52,A
538070362,2024-01-01T00:00:23,24.56313,-81.73877,0,134.4,511,READY II PLAY,IMO0000000,M7ML7,90,,38,16,,,B
341892000,2024-01-01T00:00:17,26.08554,-80.19295,0,321.3,511,TORTUGA,,V4DDU4,37,5,11,4,2.1,37,A
316015121,2024-01-01T00:01:11,44.17217,-76.70357,0,325.8,289,FRONTENAC II,IMO5068875,VDLK,60,0,55,14,2.5,60,A
367385380,2024-01-01T00:00:25,38.95933,-76.47426,0,167,511,VICTORY,IMO0000000,WDH8434,37,,30,7,,,B
368004310,2024-01-01T00:00:24,38.4531,-90.28588,0,283.2,511,NICK G BUFORD,IMO8836572,WDJ7196,31,15,39,12,0,0,A
368158910,2024-01-01T00:01:11,30.27297,-86.08081,7.7,306.4,511,PATSY K,IMO7047629,WDL7295,31,15,30,12,0,31,A
366961550,2024-01-01T00:00:04,29.96585,-90.279,0,207.4,248,PETER J,,WDJ2317,52,0,18,8,2.5,52,A
367470580,2024-01-01T00:00:03,30.68409,-88.03754,0,7.7,2,SAN BROOKLYN,,WDF6095,31,12,118,18,3.1,57,A
367505010,2024-01-01T00:01:12,29.90513,-90.11404,0,156.7,274,BOB DEERE,,WDF9423,31,12,117,34,3.1,57,A
367789310,2024-01-01T00:00:07,29.14232,-90.21265,0,72.2,162,FANTASY ISLAND,IMO9788344,WDJ5586,70,0,95,20,5.7,70,A
367447170,2024-01-01T00:01:14,29.46802,-94.96201,0,360,511,SKADI,IMO7046144,WDF4037,69,0,33,8,2.9,69,A
338452098,2024-01-01T00:00:26,37.55897,-76.31882,0,360,511,BASTA,IMO0000000,,37,,12,4,,,B
367567990,2024-01-01T00:00:06,38.74834,-76.42798,6.3,170.8,177,KENDALL J HEBERT,IMO8975794,WDN5676,31,0,24,9,0,57,A
367439360,2024-01-01T00:00:24,29.95448,-92.86202,5.2,71.9,70,RICHARD TOLAR,,WDF3395,31,12,208,18,3.1,57,A
368113370,2024-01-01T00:01:14,35.08671,-90.08945,0,63.8,213,OUIZEE,,WDL2577,31,12,26,10,3.4,31,A
367631840,2024-01-01T00:00:30,34.7058,-76.737,0,133.9,511,OFF DUTY,IMO0000000,WDH5826,37,,20,6,,,B
367073540,2024-01-01T00:00:05,31.14938,-81.49885,0,332.9,340,OCEARCH,IMO8852734,WDC7577,37,0,38,10,4,37,A
368264360,2024-01-01T00:00:31,18.43677,-64.74964,0.3,360,511,M/Y CHILLAXIN,IMO0000000,WDN684,37,,0,0,,,B
338085067,2024-01-01T00:00:32,25.09616,-80.43312,0.1,360,511,SEA DREAMER,IMO0000000,,37,,13,4,,,B
338129384,2024-01-01T00:00:37,33.86126,-78.63833,0,5,511,STEPHANIE ANNE,IMO0000000,WAC2729,37,,13,4,,,B
367549260,2024-01-01T00:01:16,30.27186,-89.16164,4.4,55.4,60,ROGER F WICKER,,WDG5692,31,0,201,18,3,57,A
338433798,2024-01-01T00:00:37,32.03642,-81.04537,0,360,511,CATMANDU,IMO0000000,,37,,15,5,,,B
367347130,2024-01-01T00:01:17,40.40949,-73.99589,1.5,158.3,511,SEASTREAK NEW YORK,IMO8967620,WDE3997,60,15,44,12,4.7,60,A
367449870,2024-01-01T00:00:08,20.28946,-156.12541,8,289.8,289,BROOKE CHAPMAN,IMO9223875,WDI8453,32,0,34,12,4.7,32,A
316032784,2024-01-01T00:00:41,49.29402,-123.12641,0.1,168.7,511,SOVEREIGN LADY,IMO0000000,V7AR4,37,,35,6,,,B
368321510,2024-01-01T00:00:50,28.14041,-80.48887,5.2,159.2,511,WANDERING SOULS,IMO0000000,WDN8848,36,,10,3,,,B
368173810,2024-01-01T00:01:17,38.41008,-82.59631,4.6,173.3,174,TRI STATE,,WDL8879,57,15,111,18,2.3,57,A
367091120,2024-01-01T00:00:08,39.89641,-75.19673,0,327.7,511,ROBERT E MCALLISTER,IMO9068574,WDC8669,52,0,33,9,0,52,A
367354350,2024-01-01T00:01:24,41.35547,-72.09173,0,142,111,SUSAN ANNE,IMO6402236,WCY5700,60,0,72,17,4,60,A
367682990,2024-01-01T00:00:01,29.7601,-95.1155,0,248,511,RENA MARIE,,WDI2909,31,12,27,9,3.1,90,A
563172700,2024-01-01T00:00:08,40.46568,-67.99239,11.4,284.7,283,WAN HAI A08,IMO9555101,9V7404,73,0,335,51,11.6,73,A
256144000,2024-01-01T00:00:13,28.82315,-94.40874,12.9,359.5,0,CMA CGM NAVEGANTES,IMO9303780,9HA5712,71,0,222,29,8,71,A
367401960,2024-01-01T00:00:24,29.93149,-81.31002,0,198.7,511,CAJUN,IMO8334055,WDE8132,52,0,25,8,2.5,52,A
538005171,2024-01-01T00:00:07,38.04494,-122.1287,0,244.6,228,STI VIRTUS,IMO9686699,V7AY4,80,5,183,30,9,80,A
316022498,2024-01-01T00:00:36,49.29488,-123.13303,0,244.6,511,HARBOUR PRINCESS,IMO8692550,CFL3442,60,0,26,8,2.3,60,A
368264040,2024-01-01T00:01:11,29.9387,-90.00627,0,250.6,511,JIMMY BAER,,WDN2636,31,0,24,8,3.5,31,A
538004693,2024-01-01T00:00:51,29.08303,-94.67398,0,171.3,164,STI BERYL,IMO9658379,V7YN4,80,1,183,32,8.6,80,A
366983460,2024-01-01T00:00:09,30.44222,-91.19931,0,0,511,MISSISSIPPI,,WDB9823,52,0,32,8,25.5,52,A
367602710,2024-01-01T00:01:12,29.56429,-90.38826,0,215.4,106,ABI C,IMO9370692,WDH2939,70,0,39,10,3.3,70,A
368045740,2024-01-01T00:00:51,25.69339,-80.26595,0,118.4,511,ASASKA II,IMO0000000,ASASKA,37,,20,0,,,B
374539000,2024-01-01T00:00:16,46.20996,-123.80179,0.4,201.8,118,MIA LR,IMO9860879,3EYY9,70,1,229,32,7.4,70,A
367334360,2024-01-01T00:01:14,39.60307,-75.56924,6.9,334.1,329,ROSS SEA,IMO8983105,WDE3122,32,0,30,10,4,57,A
368236910,2024-01-01T00:00:54,37.81352,-122.36801,0,162.3,341,LOLA,IMO0000000,WDM7747,36,,12,7,,,B
367516470,2024-01-01T00:00:06,43.37204,-124.2103,0,360,511,OREGON ESCORT,IMO9153329,WDG2521,52,0,32,13,4.5,52,A
367461130,2024-01-01T00:00:20,29.21776,-90.22072,0,356.7,511,RENEGADE,IMO9116993,WDF5253,60,9,42,7,0,0,A
366235000,2024-01-01T00:00:54,32.8493,-79.93651,0,206.4,56,CAPE DOMINGO,IMO7229423,WMHV,70,5,207,30,7,70,A
338120738,2024-01-01T00:00:57,33.60873,-117.88837,0,360,314,PER AMORE,IMO0000000,,37,,26,7,,,B
367456820,2024-01-01T00:01:02,29.75668,-95.09338,6.9,73.6,49,INNOVATOR,IMO8981420,WDF4880,31,0,85,12,2.7,57,A
248727000,2024-01-01T00:01:07,32.02417,-81.04617,0.1,136,328,AMORAZUR II,IMO8981664,9HB2042,37,0,45,9,2.7,37,A
366892180,2024-01-01T00:01:12,32.6951,-117.15128,0,91.3,313,J M HIDALGO,,WDB3867,32,0,25,18,0,32,A
367489520,2024-01-01T00:01:15,29.83092,-93.96228,0,20.3,157,CALLIE DEVALL,,WDF7920,31,12,24,10,2.8,31,A
367693040,2024-01-01T00:01:07,38.95847,-74.87544,0,338.5,511,ENTERPRISE,IMO8886486,WDI3895,30,,25,7,,,B
368090030,2024-01-01T00:01:13,30.07757,-89.84465,0,125.7,511,COASTAL EXPRESS,,WDK8013,57,12,79,12,3,0,A
636019109,2024-01-01T00:01:08,30.04767,-90.83856,0,100,344,JY LAKE,IMO9845257,D5SY9,70,5,229,32,8.4,70,A
368096770,2024-01-01T00:01:12,28.59625,-96.61734,0,348.9,263,DOROTHY ELISE,,WDP2859,52,0,28,12,2.9,57,A
368332760,2024-01-01T00:01:09,29.66417,-94.97329,6.6,341.2,338,MICHAEL J. KENNELLY,IMO1340433,WDP2056,57,0,25,10,3.1,52,A
369139000,2024-01-01T00:02:02,29.13971,-90.21282,0,86,342,HOS BRIMSTONE,IMO9271016,WDA8419,90,5,80,20,5.3,0,A
367602350,2024-01-01T00:00:51,29.74895,-95.29112,0,204.1,511,HPA FIREBOAT 1,,WDH2902,51,5,21,7,3,51,A
338336662,2024-01-01T00:00:12,27.51038,-82.57661,0,360,511,JUNE SEA,IMO0000000,,37,,0,0,,,B
367770270,2024-01-01T00:01:10,40.63978,-74.19117,0,297.6,214,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,52,0,31,12,5.5,52,A
316044334,2024-01-01T00:00:10,48.42587,-123.30024,0,0,511,JOURNEY,IMO0000000,,37,,13,4,,,B
367309210,2024-01-01T00:01:01,29.94452,-90.00725,6.8,189.6,207,CREOLE QUEEN,IMO0001103,WDK5102,60,0,51,12,3,60,A
366773040,2024-01-01T00:01:16,47.95088,-122.29721,0,161.7,161,WSF ISSAQUAH,IMO7808102,WSD3625,60,0,100,24,0,60,A
316028504,2024-01-01T00:00:00,49.29052,-123.0603,0,106.6,53,SMIT SABA,IMO9476379,CFN6721,52,0,29,10,4.6,52,A
368005960,2024-01-01T00:00:19,47.60958,-122.21008,0,4.6,511,WHY KNOT,IMO0000000,WDL3959,37,,12,4,,,B
367146170,2024-01-01T00:00:16,29.22411,-95.03025,6.9,19.1,19,KATHY SWANGO,,WDD4550,31,12,81,12,2.7,57,A
368172570,2024-01-01T00:00:20,27.50016,-82.57043,0,360,511,LAW DAWG,IMO0000000,WDL8755,37,,14,5,,,B
368080090,2024-01-01T00:01:00,43.21808,-86.31955,0,145.1,511,BLACK RIVER,,WDK6988,37,5,17,5,2,37,A
367047370,2024-01-01T00:01:19,30.34473,-88.50726,0,62.1,511,SIGNET CHALLENGER,IMO8983090,WDC5854,52,0,30,11,0,52,A
367016010,2024-01-01T00:01:15,27.84416,-97.06525,0,360,511,HENRY T,IMO100561688,WDC3903,31,15,15,7,2,31,A
338485451,2024-01-01T00:00:21,27.49987,-82.57426,0,360,511,TAMERLANE,IMO0000000,,37,,12,4,,,B
367375730,2024-01-01T00:00:28,29.35267,-94.79274,2.6,115.6,119,VICKIE GATES,,WDE6092,31,5,204,22,3,57,A
367700610,2024-01-01T00:00:28,25.67316,-80.20746,5,51.2,511,AUK,IMO7357581,WDI4643,37,,18,5,,,B
368134990,2024-01-01T00:00:27,33.76628,-118.2518,0,54.4,511,MOONSHADOW STAR,IMO0000000,WDL4804,36,,18,3,,,B
235108525,2024-01-01T00:01:17,28.70144,-89.35246,10.9,331.5,330,KMARIN RESPECT,IMO9683001,2ICH7,89,0,250,44,14,89,A
367515090,2024-01-01T00:01:09,39.21164,-76.58143,0,328.7,511,GEORGETOWN,,WDG2383,31,0,21,7,2.2,31,A
367151180,2024-01-01T00:00:05,29.25753,-89.36152,0,221.8,511,SUN TRAE,IMO0001537,WRA5168,31,5,20,5,2.8,31,A
367498970,2024-01-01T00:00:34,47.55411,-122.19423,0,250.5,511,BLUE LEADER,IMO0000000,WDF8824,37,,15,5,,,B
246452000,2024-01-01T00:01:10,24.77648,-80.48026,16.5,228.7,229,SPAARNEGRACHT,IMO9202558,PDBO,70,0,168,25,8.2,70,A
367656420,2024-01-01T00:01:10,29.96345,-93.86188,0,282.5,511,PINTO,IMO7369003,WDH8273,31,12,20,7,2.4,57,A
367396670,2024-01-01T00:00:04,37.74612,-122.33643,4.1,0.3,511,Z-THREE,IMO9194153,WDM6874,52,0,26,10,4.4,52,A
367716740,2024-01-01T00:00:35,40.63759,-80.47213,0,360,511,JOE T,,WDI6250,31,0,22,8,1.8,31,A
538010417,2024-01-01T00:00:38,25.76445,-80.14212,0,224.7,269,CHEMTRANS TAURUS,IMO9295036,V7A6011,80,5,227,32,9.2,80,A
316011649,2024-01-01T00:00:03,49.31092,-123.08498,0,109.4,35,BURRARD BEAVER,IMO7530054,CZ8236,60,0,34,12,0,60,A
367689860,2024-01-01T00:00:36,33.61136,-117.92358,0.9,360,281,POTESTA,IMO0000000,WDI3585,37,,30,8,,,B
368333850,2024-01-01T00:00:39,27.29757,-82.64638,6.8,330.7,511,SWEETWATER,IMO0000000,WDP2169,37,,26,10,,,B
367395330,2024-01-01T00:00:44,33.61546,-117.90291,0,276.9,511,THE LAST HURRAH,IMO0000000,WDE7609,37,,26,6,,,B
338421899,2024-01-01T00:00:48,33.97285,-118.45185,0,296.7,357,KING AND I,IMO0000000,,37,,0,0,,,B
368232580,2024-01-01T00:00:54,33.56242,-79.08909,0,238,511,HAMMER,IMO0000000,WDM7284,36,,12,3,,,B
367658970,2024-01-01T00:01:05,27.65813,-80.37036,0,53.5,511,RULA BULA,IMO0000000,WDH8533,36,,17,5,,,B
338439318,2024-01-01T00:00:11,24.57272,-81.80284,0.1,360,511,KE TURU,IMO0000000,,36,,0,0,,,B
367637070,2024-01-01T00:00:03,30.14837,-91.3267,0.6,343,172,GOSPEL LIGHT,,WDH6352,31,12,19,7,3,31,A
368194070,2024-01-01T00:00:11,47.64292,-122.342,0,0,511,SOUTHERN CROSS,IMO0000000,WDM3091,37,,23,7,,,B
368190420,2024-01-01T00:00:01,29.6136,-95.02515,0,360,511,LIL MICHAEL,,WDM2673,31,0,25,0,0,31,A
477129700,2024-01-01T00:00:04,29.75564,-95.09344,6.6,203,208,PACIFIC QINGDAO,IMO9739953,VRPN9,80,0,226,36,11.5,80,A
367139510,2024-01-01T00:00:03,39.26041,-76.55616,0,348.2,511,APRIL MORAN,IMO9373711,WDJ2163,52,0,29,10,3.9,52,A
367622850,2024-01-01T00:00:01,29.12096,-90.21121,0,250.6,234,FMS ENDURANCE,IMO9209075,WDH4937,75,0,62,13,3.2,75,A
338224000,2024-01-01T00:00:10,47.58937,-122.37958,0,264.4,228,DOC MAYNARD,IMO8793316,WDI3125,60,0,31,10,3.1,60,A
367637310,2024-01-01T00:00:10,29.97563,-93.83709,3.6,250.5,249,GARY BRATSCH,IMO1255835,WDH6376,31,12,210,17,3.1,57,A
368031880,2024-01-01T00:00:24,37.51338,-122.19521,0,263.2,511,SELAH,,WDK2040,37,5,31,7,0,37,A
316040898,2024-01-01T00:00:15,48.6524,-123.4496,0,72.7,511,CGER750,IMO0000000,CFA3082,54,,14,4,,,B
367737720,2024-01-01T00:00:29,28.96752,-95.28533,0,101.4,511,ANGELA CHERAMIE,IMO8983222,WDI8351,70,5,47,12,3,70,A
366874680,2024-01-01T00:00:16,29.93479,-93.09505,2.7,93.4,511,CHERYL ANN,,WDB2326,52,15,20,8,0,52,A
338393843,2024-01-01T00:00:16,33.71998,-118.28189,0,57.7,511,WINE KNOT,IMO0000000,,37,,12,4,,,B
338888000,2024-01-01T00:00:50,47.28184,-91.26305,0,0,223,CLYDE S VAN ENKEVORT,IMO9618484,WDJ4194,31,5,41,15,6.4,31,A
338238052,2024-01-01T00:00:23,47.66305,-122.91533,0,136.6,511,DANNY BOY,IMO0000000,,37,,0,0,,,B
338212084,2024-01-01T00:00:26,37.84469,-75.95722,6.2,200.7,511,BRANCH OFFICE,IMO0000000,,37,,12,4,,,B
338300891,2024-01-01T00:00:35,25.31149,-80.28045,0,66.8,511,SECOND THOUGHTS,IMO0000000,,37,,24,6,,,B
338234677,2024-01-01T00:01:08,32.71953,-117.22663,0,168.9,511,LAURA,,,0,15,25,7,0,0,A
338354435,2024-01-01T00:00:40,32.71237,-117.23089,0,360,511,BYE FELICIA II,IMO0000000,,37,,14,4,,,B
367553290,2024-01-01T00:01:05,29.95643,-90.05479,6.6,248.6,231,CONNIE JEAN,,WDG6079,31,12,85,23,3.1,57,A
367567990,2024-01-01T00:01:09,38.74666,-76.42717,6,144.8,148,KENDALL J HEBERT,IMO8975794,WDN5676,31,0,24,9,0,57,A
368032410,2024-01-01T00:00:50,48.75625,-122.50551,0,318.5,511,PURA VIDA,IMO0000000,WDK2098,37,,20,8,,,B
367054050,2024-01-01T00:00:59,24.56522,-81.7374,0,151,268,LATITUDE,IMO222222222,WDC6289,37,5,18,6,2,37,A
338181063,2024-01-01T00:00:55,47.64853,-122.32628,0,127.6,511,SUPERNOVA,IMO0000000,,37,,18,5,,,B
367171930,2024-01-01T00:01:05,30.4812,-86.48997,0,0.6,320,JANICE ROBERTS,,WDD6360,31,12,27,10,3.1,31,A
367067110,2024-01-01T00:00:43,48.51638,-122.57237,0,141,141,POLAR ENTERPRISE,IMO9250660,WRTF,89,1,273,46,9,89,A
368044440,2024-01-01T00:01:13,29.75783,-95.09695,0,353.5,113,DIMMIT,,WDK3355,52,12,84,12,2.6,57,A
368208080,2024-01-01T00:01:15,34.93677,-76.81066,0,0,78,SALVO,IMO1000000000,WDM4614,60,0,56,14,0,60,A
368113880,2024-01-01T00:01:03,38.96666,-76.47974,0,360,511,LATITUDES,IMO0000000,WDL2625,36,,15,5,,,B
338479456,2024-01-01T00:01:06,31.11398,-81.47754,30.6,310.3,302,CAT SPLASH FEVER,IMO0000000,,37,,9,3,,,B
338328635,2024-01-01T00:01:06,27.51029,-82.5761,0.1,360,511,SUPERSTITION,IMO0000000,,36,,17,5,,,B
367606860,2024-01-01T00:00:13,29.83008,-93.95997,0.1,311.3,511,HAYLEY MORAN,IMO9717321,WDH3383,52,0,29,12,2.2,52,A
338355632,2024-01-01T00:01:06,43.4519,-70.18411,7.3,356.1,358,SUSAN ELIZABETH,IMO0000000,,30,,14,5,,,B
577368000,2024-01-01T00:00:10,18.01208,-63.05322,0.3,84.9,66,MIDNIGHT DREAM,IMO7913206,YJWE4,70,0,90,17,3.5,70,A
368039750,2024-01-01T00:01:10,38.57274,-90.22849,2.2,46.9,511,PRAIRIE HARVEST,,WDK2871,31,0,22,9,2.9,31,A
440141000,2024-01-01T00:01:10,39.40068,-124.64457,18.7,340.5,340,SM BUSAN,IMO9312767,D7BT,74,0,304,40,13.1,74,A
367155110,2024-01-01T00:00:10,46.1672,-123.91804,0,347.8,511,CAPTAIN RALEIGH,IMO7937575,WDD5207,30,15,20,6,3.6,30,A
367015880,2024-01-01T00:00:27,40.5179,-74.24727,0,360,511,ROBERT IV,,WDC3892,52,0,17,7,2.5,52,A
339514000,2024-01-01T00:00:30,27.77824,-82.61958,0,319.9,511,MOON DANCER,IMO8539124,6YSU3,37,1,28,7,2.5,37,A
367516470,2024-01-01T00:01:17,43.37207,-124.2103,0,360,511,OREGON ESCORT,IMO9153329,WDG2521,52,0,32,13,4.5,52,A
367463020,2024-01-01T00:00:10,29.44027,-92.06156,0,190.3,511,CAPTAIN RON,IMO8719918,WDF5422,60,15,32,8,0,60,A
368112000,2024-01-01T00:00:40,29.21658,-90.22062,0,360,511,ADRI LAB,IMO8739023,WDF2836,60,15,44,9,2.2,60,A
338427761,2024-01-01T00:00:15,33.34647,-118.32519,0,360,511,SOL MAR,IMO0000000,,37,,16,6,,,B
367775310,2024-01-01T00:00:46,29.95369,-90.30558,0,329.9,511,LOUISIANA LEGACY,,WDJ4189,52,0,20,10,2.9,52,A
316006101,2024-01-01T00:01:09,48.69844,-123.36894,7.6,133.4,134,CINDY MOZEL,IMO7406708,CFN6143,52,0,22,7,3.2,52,A
367597910,2024-01-01T00:00:17,47.6457,-122.34419,2.4,85.4,511,PATRIOT,IMO0000000,WDH2468,37,,19,6,,,B
338434833,2024-01-01T00:00:20,37.90748,-122.38352,0,360,511,OLIVANDRA,IMO0000000,,36,,11,4,,,B
210000000,2024-01-01T00:00:22,30.80773,-81.52495,0,166.3,511,RYAN JAMES,IMO0000000,,37,,26,10,,,B
338338006,2024-01-01T00:00:26,48.51502,-122.60583,0,360,511,LEMONDROP,IMO0000000,,37,,8,5,,,B
367103140,2024-01-01T00:00:28,30.15419,-87.89381,0,323.6,13,MARC C,IMO1000000000,WDH8341,70,5,38,8,0,70,A
305470000,2024-01-01T00:01:09,29.94548,-80.73884,14.4,318.8,319,ANNIE,IMO9468097,V2EL7,79,0,138,21,7.1,79,A
